"永恒的终结","[美] 艾萨克・阿西莫夫","264","9.3","http://book.douban.com/subject/25829693/"
"营销管理","[美] 菲利普・科特勒","839","9.1","http://book.douban.com/subject/1894695/"
"竞争战略","迈克尔波特 (Michael E. Porter)","359","8.7","http://book.douban.com/subject/1435909/"
"管理的实践","[美] 彼得・德鲁克","322","8.9","http://book.douban.com/subject/1457028/"
"别独自用餐","[美] 基思・法拉奇","286","8.1","http://book.douban.com/subject/5344908/"
"麦田里的守望者","(美)J.D.塞林格","231","8.2","http://book.douban.com/subject/4286204/"
"基业长青","[美] 詹姆斯・柯林斯","317","8.3","http://book.douban.com/subject/1022936/"
"苹果狂潮","[美] Brian X. Chen","176","7.0","http://book.douban.com/subject/10555212/"
"任天堂传奇","[美]斯隆","209","6.4","http://book.douban.com/subject/10482130/"
"App创富传奇","Chris Stevens","167","6.7","http://book.douban.com/subject/21334292/"
"营销十法","马西森","222","7.0","http://book.douban.com/subject/6889439/"
"人人都有好工作","Andy Lester","300","7.7","http://book.douban.com/subject/5998157/"
"写给大家看的项目管理书","Gregory M.Horine","272","6.8","http://book.douban.com/subject/6011928/"
"网站设计解构","[美] Robert Hoekman,Jr.","196","7.4","http://book.douban.com/subject/4926708/"
"锦绣蓝图","[美] 沃德科 (Christina Wodtke)","235","8.0","http://book.douban.com/subject/4076216/"
"短!微讯息时代写作的艺术","[美]ChristopherJohnson","205","6.1","http://book.douban.com/subject/11516592/"
"误区","Thomas Kida","247","7.7","http://book.douban.com/subject/6432905/"
"赢在设计","[美] 洛芙迪 (Lance Loveday)","187","8.0","http://book.douban.com/subject/4924293/"
"筑巢引凤","[美] Joshua Porter","196","7.6","http://book.douban.com/subject/5290566/"
"项目管理修炼之道","罗斯曼(Johanna Rothman)","257","8.3","http://book.douban.com/subject/4058336/"
"写给大家看的色彩书1","梁景红（Relen）  编著","215","8.3","http://book.douban.com/subject/5914791/"
"写给大家看的PPT设计书","Robin Williams","153","7.7","http://book.douban.com/subject/6392682/"
"瞬间之美","[美] Robert Hoekman, Jr.","226","8.1","http://book.douban.com/subject/3886044/"
"亲爱的界面","[瑞士] Lukas Mathis","236","8.0","http://book.douban.com/subject/20278578/"
"我是设计师","刘　松","203","6.9","http://book.douban.com/subject/11516311/"
"星期三是蓝色的","（英）丹尼尔塔米特","256","8.1","http://book.douban.com/subject/6862941/"
"第五项修炼","彼得・圣吉","455","8.9","http://book.douban.com/subject/4051739/"
"Scrum敏捷项目管理","Ken Schwaber","167","7.5","http://book.douban.com/subject/2327024/"
"目标","艾利・高德拉特","383","8.7","http://book.douban.com/subject/1464593/"
"异类","[美] 马尔科姆・格拉德威尔","259","7.8","http://book.douban.com/subject/3688489/"
"决断2秒间","(美)马尔科姆・格拉德韦尔","265","6.9","http://book.douban.com/subject/2014130/"
"战胜拖拉","[美] 尼尔・菲奥里","183","8.0","http://book.douban.com/subject/3149514/"
"解析极限编程","Kent Beck","167","7.9","http://book.douban.com/subject/6828074/"
"思维导图","东尼・博赞","292","7.4","http://book.douban.com/subject/3691437/"
"尽管去做","(美) 戴维q艾伦","305","8.1","http://book.douban.com/subject/1085660/"
"佛陀与想太多的猪 1","[日] 小泉吉宏","205","8.0","http://book.douban.com/subject/24732964/"
"你的灯亮着吗?","唐纳德高斯","121","8.2","http://book.douban.com/subject/1135754/"
"清醒思考的艺术","[德]罗尔夫・多贝里","215","7.8","http://book.douban.com/subject/20492550/"
"未来是湿的","[美] 克莱・舍基","206","7.6","http://book.douban.com/subject/3735295/"
"自控力","[美]  凯利・麦格尼格尔","263","8.3","http://book.douban.com/subject/10786473/"
"长尾理论","[美] 克里斯・安德森","235","7.7","http://book.douban.com/subject/1919072/"
"摇摆","(美)奥瑞・布莱福曼//罗姆・布莱福曼|译者","204","7.6","http://book.douban.com/subject/6776713/"
"光环效应","[美] 罗森维 (Phil Rosenzweig)","202","8.3","http://book.douban.com/subject/2249558/"
"深入浅出Web设计（中文版）","","451","7.8","http://book.douban.com/subject/5992735/"
"深入浅出面向对象分析与设计（中文版）","Brett McLaughlin","589","8.6","http://book.douban.com/subject/3530721/"
"Head First HTML与CSS、XHTML（中文版）","Elisabeth Freeman","658","8.9","http://book.douban.com/subject/3040870/"
"深入浅出PMP（中文版）","","644","7.8","http://book.douban.com/subject/4209569/"
"UML和模式应用","拉曼","500","8.2","http://book.douban.com/subject/1792387/"
"疯狂实验史","[瑞士]雷托・U・施奈德","299","8.2","http://book.douban.com/subject/3732346/"
"吃的真相","云无心","273","7.9","http://book.douban.com/subject/4121562/"
"PPT演示之道","孙小小","176","7.8","http://book.douban.com/subject/4273386/"
"聚联网","丽莎・甘斯基","229","6.9","http://book.douban.com/subject/10354422/"
"首先，要学会说话","尼古劳斯・B.恩克尔曼","152","6.9","http://book.douban.com/subject/3043737/"
"PPT演绎","Cliff Atkinson","324","7.3","http://book.douban.com/subject/4134842/"
"视觉新作","文森特","253","8.6","http://book.douban.com/subject/2238449/"
"聚焦用户","胡飞","228","7.3","http://book.douban.com/subject/4091981/"
"设计师式认知","[英]Nigel Cross","212","7.6","http://book.douban.com/subject/21965490/"
"服务设计","罗仕鉴","240","6.9","http://book.douban.com/subject/6530187/"
"认知 设计意味着商机","（美）海施","95","6.9","http://book.douban.com/subject/3326107/"
"疯狂科学家大本营","〔美〕迈克尔贝尔菲奥尔（Michael Belfiore）","272","7.6","http://book.douban.com/subject/10749372/"
"你以为你是你，其实你不是你","伊莱亚斯・阿布加欧德","292","7.2","http://book.douban.com/subject/21361316/"
"SQL Cookbook中文版","（美）莫利纳罗 著","502","8.0","http://book.douban.com/subject/2297146/"
"这些道理没有人告诉过你","杨萃先","366","8.1","http://book.douban.com/subject/19941515/"
"金领简历","[美] Gayle Laakmann McDowell","220","7.6","http://book.douban.com/subject/10779571/"
"谁是谷歌想要的人才","[美]威廉庞德斯通","256","7.3","http://book.douban.com/subject/21329264/"
"剑指Offer","何海涛","260","8.4","http://book.douban.com/subject/6966465/"
"Getting Real","Jason Fried","194","9.1","http://book.douban.com/subject/3567853/"
"Effective C# 中文版改善C#程序的50种方法","Bill Wagner","304","8.2","http://book.douban.com/subject/2054931/"
"代码整洁之道","[美]Robert C. Martin","388","8.5","http://book.douban.com/subject/4199741/"
"理解专业程序员","（美）杰拉尔德・温伯格（GeraldM.Weinberg）","182","8.2","http://book.douban.com/subject/1866824/"
"系统程序员成长计划","李先静","272","7.9","http://book.douban.com/subject/4722708/"
"梦断代码","Scott Rosenberg","336","7.9","http://book.douban.com/subject/3142280/"
"程序开发心理学","（美）杰拉尔德・温伯格","424","8.3","http://book.douban.com/subject/1141154/"
"银河系漫游指南","[英] 道格拉斯・亚当斯","191","8.9","http://book.douban.com/subject/1394364/"
"设计心理学3","唐纳德A诺曼(Donald Arthur Norman)","258","8.2","http://book.douban.com/subject/10550576/"
"设计心理学2","[美] 唐纳德・A・诺曼","270","8.1","http://book.douban.com/subject/6750510/"
"设计心理学","[美]唐纳德・A・诺曼","271","8.2","http://book.douban.com/subject/4606471/"
"盲目心理学","玛格丽特・赫夫曼","272","7.0","http://book.douban.com/subject/24371637/"
"交互设计沉思录","Jon Kolko","202","7.9","http://book.douban.com/subject/19934344/"
"SQL反模式","卡尔文","253","8.5","http://book.douban.com/subject/6800774/"
"Hadoop实战","Chuck Lam","253","7.8","http://book.douban.com/subject/6859710/"
"创意","（美）詹姆斯・韦伯・扬","129","8.3","http://book.douban.com/subject/1193831/"
"点石成金","[美] 史蒂夫・克鲁克","147","8.5","http://book.douban.com/subject/1827702/"
"产品经理修炼之道","费杰","208","6.4","http://book.douban.com/subject/11445674/"
"吃掉IT大象","霍普金斯","163","","http://book.douban.com/subject/3519300/"
"像拍电影一样做软件","皮尔斯","225","","http://book.douban.com/subject/3932398/"
"测试之美","Tim Riley","316","7.0","http://book.douban.com/subject/4805950/"
"数据之美","Toby Segaran","354","7.4","http://book.douban.com/subject/5269219/"
"数据可视化之美","Julie Steele","357","7.8","http://book.douban.com/subject/6439420/"
"敏捷开发的艺术","James Shore","448","8.3","http://book.douban.com/subject/4037534/"
"Web表单设计","[美] Luke Wroblewski","220","8.4","http://book.douban.com/subject/4886100/"
"假装的艺术","[美] 劳伦斯・怀特德-弗莱","176","6.5","http://book.douban.com/subject/5321843/"
"项目管理知识体系指南","Project Management Institute（项目管理协会）","488","8.6","http://book.douban.com/subject/3741218/"
"项目管理之美","Scott Berkun","358","8.0","http://book.douban.com/subject/3668161/"
"浩荡两千年","吴晓波","320","8.7","http://book.douban.com/subject/6980818/"
"跌荡一百年（下）","吴晓波","303","8.6","http://book.douban.com/subject/4010186/"
"跌荡一百年（上）","吴晓波","291","8.6","http://book.douban.com/subject/3313327/"
"激荡三十年（下）","吴晓波","327","8.9","http://book.douban.com/subject/2380307/"
"大败局Ⅱ","吴晓波","249","8.5","http://book.douban.com/subject/2064450/"
"大败局","吴晓波","347","8.3","http://book.douban.com/subject/1072438/"
"跨界战","沈国梁","272","7.5","http://book.douban.com/subject/4827221/"
"需求","[美] 亚德里安斯莱沃斯基（Adrian J. Slywotzky）","380","7.8","http://book.douban.com/subject/22229485/"
"你以为你以为的就是你以为的吗","[英]  朱利安巴吉尼, 杰里米斯唐鲁姆","208","6.8","http://book.douban.com/subject/10517695/"
"敏捷技能修炼","Alan Shalloway","204","7.8","http://book.douban.com/subject/11614307/"
"新产品开发流程管理","罗伯特・G・库珀","373","7.3","http://book.douban.com/subject/4233488/"
"团队之美","Andrew Stellman","449","7.9","http://book.douban.com/subject/4803982/"
".NET软件架构之美","Dino Esposito","456","7.3","http://book.douban.com/subject/3993533/"
"架构之美","Till Adam","366","7.1","http://book.douban.com/subject/4086029/"
"代码之美","Grey Wilson","599","7.9","http://book.douban.com/subject/3224524/"
"滚雪球","[美]艾丽斯・施罗德","760","7.7","http://book.douban.com/subject/3605924/"
"新产品开发流程管理","罗伯特・G.库珀","354","","http://book.douban.com/subject/22846043/"
"培养你周围的领导力","约翰・马克斯韦尔","184","","http://book.douban.com/subject/1491846/"
"感悟福特","戴维・麦吉","194","","http://book.douban.com/subject/1396501/"
"软件架构师职业导读","(美国)休厄尔等著、蒋慧等译","139","7.4","http://book.douban.com/subject/1106124/"
"信任的速度","(美)史蒂芬・M・R・柯维","379","7.6","http://book.douban.com/subject/3175541/"
"木马战略","(美)伯恩德H.施米特","215","","http://book.douban.com/subject/3265308/"
"转败为胜(从失败走向成功的领导法)","约翰C马克斯韦尔","268","","http://book.douban.com/subject/1252234/"
"情商：为什么情商比智商更重要","[美]丹尼尔・戈尔曼","353","7.8","http://book.douban.com/subject/4929897/"
"赢","[美] 杰克・韦尔奇","297","8.6","http://book.douban.com/subject/4178328/"
"团队协作的五大障碍","帕特里克・兰西奥尼","203","8.0","http://book.douban.com/subject/4235591/"
"卓有成效的管理者","[美] 彼得・德鲁克","177","8.8","http://book.douban.com/subject/1322025/"
"定位","[美] 艾・里斯","268","8.4","http://book.douban.com/subject/1017180/"
"拖延心理学","[美] 简・博克(Jane B. Burka)","246","8.3","http://book.douban.com/subject/4180711/"
"乌合之众","(法)古斯塔夫.勒庞","183","8.5","http://book.douban.com/subject/1012611/"
"街头生意经","（美）布罗茨基，（美）博林翰","303","8.5","http://book.douban.com/subject/4225644/"
"成为有影响力的人","约翰C马克斯韦尔","252","","http://book.douban.com/subject/1136695/"
"与人共赢","麦克斯韦尔","230","7.6","http://book.douban.com/subject/2025696/"
"领导力21法则","约翰C马克斯韦尔","292","7.9","http://book.douban.com/subject/1043427/"
"刀锋上的舞蹈","姆斯 M. 基尔茨","234","7.7","http://book.douban.com/subject/3196528/"
"领导者准则","史蒂芬.柯维","336","8.0","http://book.douban.com/subject/1022570/"
"世界上最伟大的推销员","[美] 奥格・曼狄诺","245","8.0","http://book.douban.com/subject/1083403/"
"人性的弱点全集","[美] 戴尔・卡耐基","496","8.4","http://book.douban.com/subject/1056295/"
"卡内基沟通与人际关系","(美)戴尔・卡内基|译者","261","8.4","http://book.douban.com/subject/3354670/"
"PPT,要你好看","杨臻","261","8.3","http://book.douban.com/subject/6960889/"
"影响力","[美] 罗伯特・西奥迪尼","353","8.6","http://book.douban.com/subject/1786387/"
"高效能人士的七个习惯（精华版）","[美] 史蒂芬・柯维","286","8.2","http://book.douban.com/subject/1048007/"
"启示录","[美] Marty Cagan","256","8.5","http://book.douban.com/subject/5914587/"
"引爆点","[美] 马尔科姆・格拉德威尔","263","7.8","http://book.douban.com/subject/3900987/"
"测试驱动开发的艺术","Lasse Koskela","348","8.0","http://book.douban.com/subject/5326182/"
"湿营销","汤姆・海斯（Tom Hayes）","232","7.5","http://book.douban.com/subject/4791169/"
"颠覆","Erik Qualman","196","6.9","http://book.douban.com/subject/5355287/"
"别闹了，费曼先生","Richard Feynman","449","8.9","http://book.douban.com/subject/1084257/"
"创新者的解答","（美）克里斯坦森","250","8.9","http://book.douban.com/subject/4822145/"
"创新者的窘境","克莱顿克里斯坦森( Clayton M. Christensen )","252","8.6","http://book.douban.com/subject/4243770/"
"图灵的秘密","Charles Petzold","344","8.9","http://book.douban.com/subject/10779604/"
"天使投资","唐滔","320","7.7","http://book.douban.com/subject/10588815/"
"领域特定语言","Martin Fowler","488","8.6","http://book.douban.com/subject/21964984/"
"SQL Server 2005性能调优","","513","","http://book.douban.com/subject/3746977/"
"ASP.NET MVC 4框架揭秘","蒋金楠","578","7.5","http://book.douban.com/subject/20451667/"
"Google 广告优化与工具","宫鑫","387","7.9","http://book.douban.com/subject/4895658/"
"2小时品牌素养","邓德隆","264","8.5","http://book.douban.com/subject/6798414/"
"公众风潮","查伦・李","321","7.3","http://book.douban.com/subject/4191825/"
"细节营销","柏唯良","250","8.6","http://book.douban.com/subject/3794450/"
"终结营销混乱","杰克・特劳特","192","7.8","http://book.douban.com/subject/4086027/"
"精益创业实战","Ash Maurya","193","8.9","http://book.douban.com/subject/20505765/"
"精益开发实战","克里伯格","168","8.3","http://book.douban.com/subject/11620809/"
"淘宝技术这十年","子柳","252","7.4","http://book.douban.com/subject/24335672/"
"SEO艺术","Eric Enge","580","8.0","http://book.douban.com/subject/10546139/"
"每周工作4小时","蒂莫西・费里斯","352","8.3","http://book.douban.com/subject/10786476/"
"IT创业疯魔史","杰瑞・卡普兰","284","7.5","http://book.douban.com/subject/10545193/"
"CSS权威指南（第三版）","[美] Eric A.Meyer","508","8.5","http://book.douban.com/subject/2308234/"
"鲜活的数据","[美] Nathan Yau","281","7.8","http://book.douban.com/subject/19952397/"
"实例化需求","Gojko Adzic","190","7.7","http://book.douban.com/subject/11611022/"
"高性能MySQL","Baron Schwartz","530","8.7","http://book.douban.com/subject/4241826/"
"JavaScript高级程序设计","Nicholas C. Zakas","670","8.6","http://book.douban.com/subject/1869705/"
"HTTP权威指南","David Gourley","720","8.6","http://book.douban.com/subject/10746113/"
"精益创业","[美] 埃里克・莱斯","272","8.5","http://book.douban.com/subject/10945606/"
"细节决定交互设计的成败","张亮","390","7.2","http://book.douban.com/subject/3639503/"
"About Face 3 交互设计精髓","Alan Cooper","363","8.7","http://book.douban.com/subject/3279105/"
"软件工程","普雷斯曼","702","7.7","http://book.douban.com/subject/1954238/"
"C#高级编程","christian nagel","1473","7.9","http://book.douban.com/subject/5373915/"
"设计心理学","Donald Norman","248","8.2","http://book.douban.com/subject/1288844/"
"他山之石","[美] David Cohen","246","6.8","http://book.douban.com/subject/10757203/"
"推荐系统实践","项　亮","197","8.1","http://book.douban.com/subject/10769749/"
"思考，快与慢","[美] 丹尼尔・卡尼曼","424","8.3","http://book.douban.com/subject/10785583/"
"另外8小时","罗伯特・帕利亚里尼","289","7.2","http://book.douban.com/subject/10535830/"
"编程ING","蔡学镛","303","7.4","http://book.douban.com/subject/11442031/"
"领域驱动设计","埃文斯","369","9.1","http://book.douban.com/subject/5344973/"
"单元测试之道C#版","托马斯","159","7.5","http://book.douban.com/subject/1239654/"
"基于MVC的JavaScript Web富应用开发","麦卡劳(Alex MacCaw)","282","8.4","http://book.douban.com/subject/10733304/"
"Scrum敏捷软件开发","Mike Cohn","474","8.1","http://book.douban.com/subject/5334585/"
"Microsoft .NET Web应用程序性能测试","Microsoft ACE小组","206","","http://book.douban.com/subject/1125507/"
"构建高性能Web站点","郭欣","402","8.6","http://book.douban.com/subject/3924175/"
"我的大脑敞开了","（美）布鲁斯・谢克特","190","8.3","http://book.douban.com/subject/1313462/"
"奇思妙想","Dennis E. Shasha","196","8.1","http://book.douban.com/subject/10432364/"
"学会提问","布朗","269","8.6","http://book.douban.com/subject/1504957/"
"编程匠艺","（美）古德利弗（Goodliffe, P.）著","9787121069802","8.3","http://book.douban.com/subject/3210669/"
"天才在左 疯子在右","高铭","258","8.5","http://book.douban.com/subject/4242172/"
"编程大师访谈录","Susan Lammers","357","7.4","http://book.douban.com/subject/7007204/"
"谣言粉碎机","果壳网","258","7.8","http://book.douban.com/subject/7003354/"
"Hadoop权威指南","Tom White","600","7.8","http://book.douban.com/subject/6523762/"
"统计自然语言处理","宗成庆","475","8.0","http://book.douban.com/subject/3076996/"
"欺诈原理","杰夫・克莱斯勒","227","5.9","http://book.douban.com/subject/6424773/"
"如何成为一个怪物","冯唐","363","7.6","http://book.douban.com/subject/6794016/"
"ASP.NET4权威指南","马伟","783","7.7","http://book.douban.com/subject/5344974/"
"写给大家看的设计书（第3版）","[美] Robin Williams","210","8.6","http://book.douban.com/subject/3323633/"
"设计模式解析","ALAN SHALLOWAY","296","8.3","http://book.douban.com/subject/1850191/"
"信息规则","[美] 卡尔夏皮罗(Carl Shapiro)","300","9.0","http://book.douban.com/subject/1011731/"
"我不是教你诈","刘墉","534","8.4","http://book.douban.com/subject/4918952/"
"像外行一样思考，像专家一样实践――科研成功之道","(日)金出武雄","206","7.9","http://book.douban.com/subject/1867455/"
"布道之道","瑞恩","135","7.6","http://book.douban.com/subject/6990284/"
"软件框架设计的艺术","[捷] Jaroslav Tulach","388","7.9","http://book.douban.com/subject/6003832/"
"认知神经科学","Michael S. Gazzaniga","618","9.2","http://book.douban.com/subject/5937126/"
"当下的力量","[德] 埃克哈特・托利","235","8.4","http://book.douban.com/subject/3413836/"
"少有人走的路","[美] M・斯科特・派克","231","8.4","http://book.douban.com/subject/1775691/"
"行为科学统计","[美] F. J. Gravetter","692","9.3","http://book.douban.com/subject/3171735/"
"持续交付","Jez Humble　David Farley","362","8.4","http://book.douban.com/subject/6862062/"
"为什么大猩猩比专家高明","（美）乔纳莱勒","190","8.5","http://book.douban.com/subject/4263247/"
"柏拉图对话集","（古希腊）柏拉图","780","8.9","http://book.douban.com/subject/1070410/"
"程序开发心理学","(美)Gerald M. Weinberg","619","8.1","http://book.douban.com/subject/4732250/"
"学习之道（第2版）","[美] 乔希・维茨金 (Josh Waitzkin)","190","8.3","http://book.douban.com/subject/2345548/"
"改变心理学的40项研究","罗杰霍克 (Roger R. Hock)","372","9.2","http://book.douban.com/subject/5248516/"
"这就是搜索引擎","张俊林","300","8.1","http://book.douban.com/subject/7006719/"
"互联网创业启示录","沃尔什","367","7.1","http://book.douban.com/subject/6954094/"
"科技想要什么","[美] 凯文・凯利","365","8.4","http://book.douban.com/subject/6965746/"
"禅与摩托车维修艺术","[美]罗伯特・M.波西格","377","8.5","http://book.douban.com/subject/6811366/"
"公司绝不会告诉你的50大秘密","辛西娅・夏皮罗","250","7.6","http://book.douban.com/subject/3795336/"
"进化的大脑","[美]戴维・J・林登","226","8.6","http://book.douban.com/subject/4032570/"
"领域驱动设计","埃文斯","528","8.3","http://book.douban.com/subject/2208595/"
"WPF揭秘","","486","7.9","http://book.douban.com/subject/3062309/"
"LINQ实战","Fabrice Marguerie","440","8.3","http://book.douban.com/subject/3810446/"
"第五项修炼","[美] 彼得・圣吉","429","8.5","http://book.douban.com/subject/1045862/"
"Inside Jokes","Matthew M. Hurley","376","","http://book.douban.com/subject/6400220/"
"激荡三十年（上）","吴晓波","297","8.8","http://book.douban.com/subject/1970428/"
"东方快车谋杀案","[英] 阿加莎・克里斯蒂","254","9.0","http://book.douban.com/subject/1827374/"
"坚不可摧","[美] 劳拉・希伦布兰德","398","8.8","http://book.douban.com/subject/6724865/"
"信息论基础","Thomas M.Cover","572","8.7","http://book.douban.com/subject/1141201/"
"控制论","[美] 维纳","168","8.8","http://book.douban.com/subject/2356843/"
"雪崩","（美）斯蒂芬森","547","8.1","http://book.douban.com/subject/3816895/"
"黑客","Steven Levy","352","8.4","http://book.douban.com/subject/6860890/"
"计算机程序的构造和解释","Harold Abelson","473","9.5","http://book.douban.com/subject/1148282/"
"如何阅读一本书","[美] 莫提默・J. 艾德勒","376","8.6","http://book.douban.com/subject/1013208/"
"修改代码的艺术","Michael Feathers","384","8.2","http://book.douban.com/subject/2248759/"
"卓有成效的程序员","Neal Ford","215","8.1","http://book.douban.com/subject/3558788/"
"Microsoft SQL Server 2008技术内幕：T-SQL查询","本・甘（ItzikBen-Gan）","9787121117350","9.0","http://book.douban.com/subject/5273965/"
"jQuery实战","Bear Bibeault","264","8.1","http://book.douban.com/subject/3446112/"
"Microsoft.NET框架程序设计","Jeffrey Richter","596","9.1","http://book.douban.com/subject/1141221/"
"WCF技术剖析（卷1）","蒋金楠","9787121089985","8.2","http://book.douban.com/subject/3843884/"
"lucene in action中文版","(美)Otis Gospodnetic;Erik Hatcher","393","7.5","http://book.douban.com/subject/1962641/"
"设计模式","伽玛","9787111211266","9.0","http://book.douban.com/subject/2111801/"
"微软.NET程序的加密与解密","单海波","339","7.4","http://book.douban.com/subject/3274597/"
"CSS禅意花园","[美] Dave Shea","273","8.5","http://book.douban.com/subject/2052176/"
"Head First 设计模式","弗里曼","637","9.3","http://book.douban.com/subject/2243615/"
"银河系搭车客指南","[英] 道格拉斯・亚当斯","279","8.8","http://book.douban.com/subject/6265745/"
"集体智慧编程","TOBY SEGARAN","334","9.0","http://book.douban.com/subject/3288908/"
"Excel 2010 VBA编程与实践","罗刚君","585","7.6","http://book.douban.com/subject/5380979/"
"视频技术手册","杰克","665","","http://book.douban.com/subject/3877450/"
"科学的边角余料","阿溟","240","7.0","http://book.douban.com/subject/6254931/"
"维特根斯坦传","[英] 瑞・蒙克","674","9.1","http://book.douban.com/subject/6152040/"
"数字图像处理","冈萨雷斯","473","8.4","http://book.douban.com/subject/1444801/"
"模式分类","Richard O. Duda","530","8.9","http://book.douban.com/subject/1138189/"
"模式识别","西奥多里德斯","551","7.6","http://book.douban.com/subject/1964201/"
"计算机视觉","David A.Forsyth","600","7.7","http://book.douban.com/subject/1246238/"
"大话数据结构","程杰","440","8.1","http://book.douban.com/subject/6424904/"
"神秘岛（全三册）","(法)儒勒・凡尔纳","712","9.2","http://book.douban.com/subject/2215160/"
"虚拟机","史密斯","638","8.1","http://book.douban.com/subject/1885761/"
"维基大战前传I","[澳] 赛利特・德累福斯","328","7.7","http://book.douban.com/subject/5923912/"
"Open GL编程指南","[美] Dave Shreiner [等]","513","8.6","http://book.douban.com/subject/1842456/"
"混沌与秩序","[德] 弗里德里希・克拉默","320","8.5","http://book.douban.com/subject/4742986/"
"三体X","宝树","209","7.3","http://book.douban.com/subject/6265750/"
"编程人生","Peter Seibel","473","8.4","http://book.douban.com/subject/5355285/"
"编程卓越之道","Hyde R","445","8.2","http://book.douban.com/subject/1760738/"
"埃舍尔大师图典","埃舍尔","239","9.1","http://book.douban.com/subject/1061004/"
"寻路中国","[美] 彼得・海斯勒","426","9.0","http://book.douban.com/subject/5414391/"
"观止-微软创建NT和未来的夺命狂奔","G.Pascal Zachary","203","7.9","http://book.douban.com/subject/3699395/"
"百年孤独","[哥伦比亚] 加西亚・马尔克斯","385","8.9","http://book.douban.com/subject/1786670/"
"神经网络设计","戴葵","463","8.8","http://book.douban.com/subject/1115600/"
"不去会死！","[日] 石田裕辅","318","8.2","http://book.douban.com/subject/4618225/"
"当彩色的声音尝起来是甜的","科学松鼠会 编著","273","8.3","http://book.douban.com/subject/3392046/"
